game_id,game_date,season,home_team,away_team,home_score,away_score,total_score,score_diff,closeness,lead_changes,times_tied,largest_lead,threes_made,three_pt_pct,fast_break_pts,paint_pts,to_pts,star,steals,blocks,clutch_ending,overtime,PR_total_score,PR_closeness,PR_lead_changes,PR_times_tied,PR_threes_made,PR_three_pt_pct,PR_steals,PR_blocks,PR_clutch_ending,PR_overtime,PR_star,PR_fast_break_pts,PR_paint_pts,PR_to_pts,Scoring,Competitiveness,Highlights,WatchIndex
0022400322,2024-12-04,2024-25,PHI,ORL,102,106,208,4,0.9807692307692307,7,7,15,19.0,0.3220338983050847,31,120,35,1.922393,22.0,8.0,1,0,0.1670864819479429,0.808144416456759,0.6192275398824517,0.7439126784214946,0.0982367758186398,0.28463476070528965,0.9038623005877414,0.35768261964735515,0.8740554156171285,0.5004198152812762,0.2837951301427372,0.535264483627204,0.9252728799328296,0.5436607892527288,0.40648614609571787,0.7523489664547599,0.5751469353484466,0.6363495895139472
0022400928,2025-03-10,2024-25,ATL,PHI,132,123,255,9,0.9647058823529412,10,9,22,31.0,0.3924050632911392,51,122,36,2.073831,12.0,9.0,0,0,0.9168765743073047,0.6112510495382032,0.7632241813602015,0.845088161209068,0.7766582703610412,0.7191435768261965,0.18681780016792612,0.47019311502938704,0.37405541561712846,0.5004198152812762,0.48614609571788414,0.9882451721242653,0.9441645675902602,0.5877413937867338,0.7199307304785895,0.5955979369077605,0.6442485306465155,0.6347895675902602
0022400889,2025-03-04,2024-25,PHX,LAC,119,117,236,2,0.9915254237288136,5,6,23,22.0,0.34375,26,104,32,2.066866,13.0,6.0,1,0,0.665407220822838,0.9303106633081444,0.5075566750629723,0.672544080604534,0.21452560873215784,0.41981528127623846,0.2434928631402183,0.16498740554156172,0.8740554156171285,0.5004198152812762,0.4760705289672544,0.32955499580184716,0.6754827875734677,0.3979848866498741,0.5098656591099916,0.7858542241413777,0.2931150293870697,0.6347338837578133
0022401075,2025-03-29,2024-25,WAS,BKN,112,115,227,3,0.986784140969163,11,10,17,27.0,0.3375,25,84,22,2.140997,7.0,11.0,1,0,0.4811083123425693,0.8719563392107472,0.8018471872376155,0.8837111670864819,0.5142737195633921,0.3706968933669186,0.04450041981528128,0.6746431570109152,0.8740554156171285,0.5004198152812762,0.5533165407220823,0.29429051217464314,0.19563392107472713,0.09781696053736356,0.4271620486985726,0.8241773619607373,0.2811083123425692,0.6344120253755015
0022401018,2025-03-21,2024-25,SAS,PHI,128,120,248,8,0.967741935483871,4,9,16,33.0,0.4342105263157895,40,114,41,2.130339,21.0,9.0,0,0,0.8513853904282116,0.6473551637279596,0.43702770780856426,0.845088161209068,0.8690176322418136,0.9089000839630562,0.8593618807724601,0.47019311502938704,0.37405541561712846,0.5004198152812762,0.5440806045340051,0.8446683459277917,0.8593618807724601,0.7695214105793451,0.747533585222502,0.5506577106073328,0.7576826196473551,0.6343808307677955
0022400336,2024-12-06,2024-25,CHI,IND,123,132,255,9,0.9647058823529412,8,8,16,39.0,0.4875,45,98,27,2.319432,17.0,10.0,0,0,0.9168765743073047,0.6112510495382032,0.6712846347607053,0.7997481108312342,0.9773299748110831,0.9878253568429891,0.5680100755667506,0.5789252728799328,0.37405541561712846,0.5004198152812762,0.7212426532325776,0.9361880772460117,0.5201511335012594,0.2216624685138539,0.7607577665827034,0.5759265922993884,0.6481947942905121,0.6341790862020711
0022401130,2025-04-05,2024-25,PHI,MIN,109,114,223,5,0.9775784753363229,15,7,13,23.0,0.3333333333333333,27,116,31,1.8530170000000001,14.0,11.0,1,0,0.4063811922753988,0.764063811922754,0.9021830394626364,0.7439126784214946,0.27287993282955497,0.34802686817800166,0.3152812762384551,0.6746431570109152,0.8740554156171285,0.5004198152812762,0.2073887489504618,0.3635600335852225,0.8858102434928632,0.353904282115869,0.4276343408900084,0.7852544880252689,0.41418975650713685,0.634005329321765
0022400870,2025-03-02,2024-25,ORL,TOR,102,104,206,2,0.9902912621359223,12,8,19,14.0,0.32558139534883723,29,96,25,2.05486,11.0,9.0,1,0,0.14063811922753988,0.9017632241813602,0.8295549958018472,0.7997481108312342,0.031066330814441646,0.30394626364399663,0.1431570109151973,0.47019311502938704,0.8740554156171285,0.5004198152812762,0.4634760705289673,0.44794290512174645,0.4731318219983207,0.17086481947942905,0.3515428211586902,0.8396505537563472,0.33602015113350125,0.6336852201697919
0022400968,2025-03-15,2024-25,BKN,BOS,113,115,228,2,0.9912280701754386,7,3,21,33.0,0.39285714285714285,24,88,24,2.067474,9.0,10.0,1,0,0.5046179680940386,0.9227539882451721,0.6192275398824517,0.426112510495382,0.8690176322418136,0.7225020990764064,0.07346767422334173,0.5789252728799328,0.8740554156171285,0.5004198152812762,0.47774979009235935,0.2590260285474391,0.2774979009235936,0.14021830394626364,0.5105478589420656,0.791791611690856,0.2621326616288833,0.6332041818266629
0022400650,2025-01-27,2024-25,BOS,HOU,112,114,226,2,0.9911504424778761,13,8,12,32.0,0.4,30,76,28,1.822118,11.0,5.0,1,0,0.4605373635600336,0.9202350965575147,0.8560033585222502,0.7997481108312342,0.8282955499580185,0.7657430730478589,0.1431570109151973,0.09697732997481108,0.8740554156171285,0.5004198152812762,0.16792611251049538,0.48866498740554154,0.1015952980688497,0.2523089840470193,0.3451931150293871,0.8534844668345928,0.29395465994962217,0.6331566610691296
